souscr1	Chauna torquata	Southern Screamer
soutch1	Tchagra tchagra	Southern Tchagra
souwhi1	Aphelocephala leucopsis	Southern Whiteface
souwpw1	Antrostomus arizonae	Mexican Whip-poor-will
spacot1	Cotinga cayana	Spangled Cotinga
spadro1	Dicrurus bracteatus	Spangled Drongo
spaeag1	Aquila adalberti	Spanish Eagle
spaspa1	Passer hispaniolensis	Spanish Sparrow
spbant3	Hypoedaleus guttatus	Spot-backed Antshrike
spbant6	Hylophylax naevius	Spot-backed Antbird
spbduc	Anas zonorhyncha	Eastern Spot-billed Duck
spbfan1	Rhipidura albogularis	Spot-breasted Fantail
spbibi1	Bostrychia rara	Spot-breasted Ibis
spblap1	Vanellus melanocephalus	Spot-breasted Lapwing
spbori	Icterus pectoralis	Spot-breasted Oriole
spbpar1	Paradoxornis guttaticollis	Spot-breasted Parrotbill
spbpuf1	Nystalus maculatus	Spot-backed Puffbird
spbsan1	Calidris pygmaea	Spoon-billed Sandpiper
spbwoo1	Colaptes punctigula	Spot-breasted Woodpecker
spbwre1	Pheugopedius maculipectus	Spot-breasted Wren
spchon1	Acanthagenys rufogularis	Spiny-cheeked Honeyeater
spebul1	Rubigula erythropthalmos	Spectacled Bulbul
specha3	Ortalis guttata	Speckled Chachalaca
speduc2	Speculanas specularis	Spectacled Duck
speeid	Somateria fischeri	Spectacled Eider
spefin1	Callacanthis burtoni	Spectacled Finch
spemou2	Colius striatus	Speckled Mousebird
speowl1	Pulsatrix perspicillata	Spectacled Owl
speowl2	Bubo milesi	Arabian Eagle-Owl
spepic1	Picumnus innominatus	Speckled Piculet
spepig1	Columba guinea	Speckled Pigeon
spetin1	Pogoniulus scolopaceus	Speckled Tinkerbird
spetyr1	Hymenops perspicillatus	Spectacled Tyrant
spewar2	Curruca conspicillata	Spectacled Warbler
spewar3	Pyrrholaemus sagittatus	Speckled Warbler
spewea1	Ploceus ocularis	Spectacled Weaver
spewea2	Ploceus spekei	Speke's Weaver
spfbar1	Tricholaema lacrymosa	Spot-flanked Barbet
spfgal1	Porphyriops melanops	Spot-flanked Gallinule
spfwea1	Sporopipes frontalis	Speckle-fronted Weaver
spgsta1	Lamprotornis splendidus	Splendid Starling
sphlar1	Chersomanes albofasciata	Spike-heeled Lark
spibir1	Poodytes carteri	Spinifexbird
spigua1	Penelope jacquacu	Spix's Guan
spipig2	Geophaps plumifera	Spinifex Pigeon
spispi1	Synallaxis spixi	Spix's Spinetail
splfai1	Malurus splendens	Splendid Fairywren
splsun2	Cinnyris coccinigastrus	Splendid Sunbird
spmthr1	Cichladusa guttata	Spotted Morning-Thrush
spobow1	Chlamydera maculata	Spotted Bowerbird
spobuw1	Locustella davidi	Baikal Bush Warbler
spobuw2	Locustella kashmirensis	West Himalayan Bush Warbler
spobuw3	Locustella thoracica	Spotted Bush Warbler
spocra1	Porzana porzana	Spotted Crake
spocra2	Zapornia tabuensis	Spotless Crake
spodov	Spilopelia chinensis	Spotted Dove
spoeao2	Bubo africanus	Spotted Eagle-Owl
spofly1	Muscicapa striata	Spotted Flycatcher
spofor1	Enicurus maculatus	Spotted Forktail
spogre1	Ixonotus guttatus	Spotted Greenbul
spohon2	Indicator maculatus	Spotted Honeyguide
spokes1	Falco moluccensis	Spotted Kestrel
spolau1	Ianthocincla ocellata	Spotted Laughingthrush
sponig1	Eurostopodus argus	Spotted Nightjar
sponot1	Nothura maculosa	Spotted Nothura
sponut1	Nucifraga multipunctata	Kashmir Nutcracker
spoowl	Strix occidentalis	Spotted Owl
spoowl1	Athene brama	Spotted Owlet
spopar1	Pardalotus punctatus	Spotted Pardalote
spopuf1	Bucco tamatia	Spotted Puffbird
sporai	Pardirallus maculatus	Spotted Rail
spored	Tringa erythropus	Spotted Redshank
sposan	Actitis macularius	Spotted Sandpiper
sposan1	Pterocles senegallus	Spotted Sandgrouse
sposta1	Sturnus unicolor	Spotless Starling
spotow	Pipilo maculatus	Spotted Towhee
spowre1	Campylorhynchus gularis	Spotted Wren
sprgro	Canachites canadensis	Spruce Grouse
sprpip	Anthus spragueii	Sprague's Pipit
sptfly1	Todirostrum maculatum	Spotted Tody-Flycatcher
sptkne1	Burhinus capensis	Spotted Thick-knee
sptnig1	Antiurus maculicaudus	Spot-tailed Nightjar
spwant2	Pygiptila stellaris	Spot-winged Antshrike
spwant3	Myrmelastes leucostigma	Spot-winged Antbird
spwfal2	Spiziapteryx circumcincta	Spot-winged Falconet
spwgoo1	Plectropterus gambensis	Spur-winged Goose
spwgro1	Mycerobas melanozanthos	Spot-winged Grosbeak
spwlap1	Vanellus spinosus	Spur-winged Lapwing
spwpig3	Patagioenas maculosa	Spot-winged Pigeon
spwros2	Carpodacus rodopeplus	Spot-winged Rosefinch
sqtkit1	Lophoictinia isura	Square-tailed Kite
sqtnig1	Caprimulgus fossii	Square-tailed Nightjar
sqtsaw1	Psalidoprocne nitens	Square-tailed Sawwing
squcuc1	Piaya cayana	Common Squirrel-Cuckoo
squher1	Ardeola ralloides	Squacco Heron
srbhor1	Tockus rufirostris	Southern Red-billed Hornbill
srwswa1	Stelgidopteryx ruficollis	Southern Rough-winged Swallow
sstlar1	Alaudala somalica	Somali Short-toed Lark
sstlar4	Calandrella dukhunensis	Mongolian Short-toed Lark
sstspa	Ammospiza caudacuta	Saltmarsh Sparrow
stalar2	Spizocorys starki	Stark's Lark
stbant2	Myrmorchilus strigilatus	Stripe-backed Antbird
stbbit1	Botaurus involucris	Stripe-backed Bittern
stbear2	Ochetorhynchus ruficaudus	Straight-billed Earthcreeper
stbeat1	Merops hirundineus	Swallow-tailed Bee-eater
stbher1	Phaethornis bourcieri	Straight-billed Hermit
stbkin1	Pelargopsis capensis	Stork-billed Kingfisher
stbori	Icterus pustulatus	Streak-backed Oriole
stbsta1	Heliomaster squamosus	Stripe-breasted Starthroat
stbwoo2	Dendroplex picus	Straight-billed Woodcreeper
stcspi2	Cranioleuca pyrrhophia	Stripe-crowned Spinetail
stebul2	Pycnonotus conradi	Streak-eared Bulbul
steeag1	Aquila nipalensis	Steppe Eagle
steeid	Polysticta stelleri	Steller's Eider
stejay	Cyanocitta stelleri	Steller's Jay
stelio1	Liocichla steerii	Taiwan Liocichla
sthsee2	Crithagra gularis	Streaky-headed Seedeater
sthspa1	Peucaea ruficauda	Stripe-headed Sparrow
sthwoo1	Lepidocolaptes souleyetii	Streak-headed Woodcreeper
stisan	Calidris himantopus	Stilt Sandpiper
stitch1	Notiomystis cincta	Stitchbird
stnibi1	Threskiornis spinicollis	Straw-necked Ibis
stocis1	Cisticola robustus	Stout Cisticola
stodov1	Columba oenas	Stock Dove
stonec4	Saxicola rubicola	European Stonechat
stonec7	Saxicola stejnegeri	Amur Stonechat
stopar1	Ptilopachus petrosus	Stone Partridge
stptyr1	Myiornis ecaudatus	Short-tailed Pygmy-Tyrant
strbab1	Argya earlei	Striated Babbler
strbul2	Alcurus striatus	Striated Bulbul
strcra1	Aenigmatolimnas marginalis	Striped Crake
strcuc1	Tapera naevia	Striped Cuckoo
strfly1	Myiodynastes maculatus	Streaked Flycatcher
strgra1	Megalurus palustris	Striated Grassbird
strher2	Butorides striata	Striated Heron
strhon1	Plectorhyncha lanceolata	Striped Honeyeater
strkin1	Halcyon chelicuti	Striped Kingfisher
strlau1	Trochalopteron lineatum	Streaked Laughingthrush
strlau2	Grammatoptila striata	Striated Laughingthrush
strman5	Machaeropterus striolatus	Striolated Manakin
strowl1	Asio clamator	Striped Owl
strpar1	Pardalotus striatus	Striated Pardalote
strpri2	Prinia crinigera	Himalayan Prinia
strpri8	Prinia striata	Striped Prinia
strros1	Carpodacus rubicilloides	Streaked Rosefinch
strsee1	Crithagra striolata	Streaky Seedeater
strshe	Calonectris leucomelas	Streaked Shearwater
strspa1	Oriturus superciliosus	Striped Sparrow
strspi1	Arachnothera magna	Streaked Spiderhunter
strtho1	Acanthiza lineata	Striated Thornbill
strwea2	Ploceus manyar	Streaked Weaver
strwoo2	Xiphorhynchus obsoletus	Striped Woodcreeper
strxen1	Xenops rutilans	Streaked Xenops
stseag	Haliaeetus pelagicus	Steller's Sea-Eagle
stswar1	Scotocerca inquieta	Scrub Warbler
sttbab1	Mixornis gularis	Pin-striped Tit-Babbler
sttbul3	Pycnonotus finlaysoni	Stripe-throated Bulbul
sttful1	Fulvetta cinereiceps	Gray-hooded Fulvetta
stther2	Phaethornis striigularis	Stripe-throated Hermit
sttswa2	Petrochelidon fluvicola	Streak-throated Swallow
stttyr1	Alectrurus risora	Strange-tailed Tyrant
stttyr2	Gubernetes yetapa	Streamer-tailed Tyrant
sttwhy1	Vidua fischeri	Straw-tailed Whydah
sttwoo1	Picus xanthopygaeus	Streak-throated Woodpecker
sttyuh1	Yuhina gularis	Stripe-throated Yuhina
stuqua1	Coturnix pectoralis	Stubble Quail
stwnig1	Caprimulgus longipennis	Standard-winged Nightjar
stybul1	Pycnonotus taivanus	Styan's Bulbul
subbus1	Chlorophoneus sulfureopectus	Sulphur-breasted Bushshrike
subdor1	Pseudocolopteryx acutipennis	Subtropical Doradito
subfly	Myiodynastes luteiventris	Sulphur-bellied Flycatcher
subwar2	Phylloscopus griseolus	Sulphur-bellied Warbler
subwar3	Phylloscopus ricketti	Sulphur-breasted Warbler
subwar6	Curruca iberiae	Western Subalpine Warbler
subwar8	Curruca subalpina	Moltoni's Warbler
succoc	Cacatua galerita	Sulphur-crested Cockatoo
sufdov1	Ptilinopus superbus	Superb Fruit-Dove
sugspa1	Passer luteus	Sudan Golden Sparrow
suifly1	Suiriri suiriri	Suiriri Flycatcher
sulcud1	Macropygia doreya	Sultan's Cuckoo-Dove
sulfly1	Tyrannopsis sulphurea	Sulphury Flycatcher
sultit1	Melanochlora sultanea	Sultan Tit
sumtan	Piranga rubra	Summer Tanager
sunbit1	Eurypyga helias	Sunbittern
sungre1	Heliornis fulica	Sungrebe
sunlar1	Galerida modesta	Sun Lark
sunpar1	Aratinga solstitialis	Sun Parakeet
suntea1	Anas gibberifrons	Sunda Teal
supfai1	Malurus cyaneus	Superb Fairywren
suppar1	Polytelis swainsonii	Superb Parrot
supsta1	Lamprotornis superbus	Superb Starling
supsun2	Cinnyris superbus	Superb Sunbird
surfbi	Calidris virgata	Surfbird
sursco	Melanitta perspicillata	Surf Scoter
surtro1	Trogon surrucura	Surucua Trogon
swafly1	Myiarchus swainsoni	Swainson's Flycatcher
swafly3	Muscicapa aquatica	Swamp Flycatcher
swafra1	Ortygornis gularis	Swamp Francolin
swafra2	Pternistis swainsonii	Swainson's Spurfowl
swagoo1	Anser cygnoides	Swan Goose
swagre1	Thescelocichla leucopleura	Swamp Greenbul
swahar1	Circus approximans	Swamp Harrier
swahaw	Buteo swainsoni	Swainson's Hawk
swanig1	Caprimulgus natalensis	Swamp Nightjar
swaspa	Melospiza georgiana	Swamp Sparrow
swaspa1	Passer suahelicus	Swahili Sparrow
swaspa2	Passer swainsonii	Swainson's Sparrow
swatan1	Tersina viridis	Swallow Tanager
swathr	Catharus ustulatus	Swainson's Thrush
swawar	Limnothlypis swainsonii	Swainson's Warbler
swfowl1	Ptilopsis granti	Southern White-faced Owl
swiphe1	Lophura swinhoii	Swinhoe's Pheasant
swirai1	Coturnicops exquisitus	Swinhoe's Rail
swisni1	Gallinago megala	Swinhoe's Snipe
swiwhe1	Zosterops simplex	Swinhoe's White-eye
swspet	Hydrobates monorhis	Swinhoe's Storm-Petrel
swthum1	Eupetomena macroura	Swallow-tailed Hummingbird
swtkit	Elanoides forficatus	Swallow-tailed Kite
swtman1	Chiroxiphia caudata	Swallow-tailed Manakin
swwpuf1	Chelidoptera tenebrosa	Swallow-winged Puffbird
sybhor1	Tockus leucomelas	Southern Yellow-billed Hornbill
sykwar2	Iduna rama	Sykes's Warbler
syrser1	Serinus syriacus	Syrian Serin
syrwoo1	Dendrocopos syriacus	Syrian Woodpecker
tabbab1	Dumetia hyperythra	Tawny-bellied Babbler
tabhon1	Xanthotis flaviventer	Tawny-breasted Honeyeater
tabsco1	Megascops watsonii	Tawny-bellied Screech-Owl
tabscr1	Megapodius cumingii	Philippine Megapode
tabsee1	Sporophila hypoxantha	Tawny-bellied Seedeater
tacgre2	Tunchiornis ochraceiceps	Ochre-crowned Greenlet
tacpyt1	Euscarthmus meloryphus	Fulvous-crowned Scrub-Tyrant
tacsun1	Nectarinia tacazze	Tacazze Sunbird
tafowl1	Ketupa flavipes	Tawny Fish-Owl
tafpri1	Prinia subflava	Tawny-flanked Prinia
tahswa2	Alopochelidon fucata	Tawny-headed Swallow
taibap1	Bambusicola sonorivox	Taiwan Bamboo-Partridge
taibar2	Psilopogon nuchalis	Taiwan Barbet
taibeg1	Anser fabalis	Taiga Bean-Goose
taifis1	Lanius dorsalis	Taita Fiscal
taifly1	Ficedula albicilla	Taiga Flycatcher
taihwa1	Garrulax taewanus	Taiwan Hwamei
taipar1	Arborophila crudigularis	Taiwan Partridge
taiscb1	Pomatorhinus musicus	Taiwan Scimitar-Babbler
taiyuh1	Yuhina brunneiceps	Taiwan Yuhina
tamdov1	Turtur tympanistria	Tambourine Dove
tatdot1	Oreopholus ruficollis	Tawny-throated Dotterel
tattin1	Crypturellus tataupa	Tataupa Tinamou
taweag1	Aquila rapax	Tawny Eagle
tawfro1	Podargus strigoides	Tawny Frogmouth
tawlar1	Galerida deva	Tawny Lark
tawowl1	Strix aluco	Tawny Owl
tawpip1	Anthus campestris	Tawny Pipit
tbsfin1	Sporophila funerea	Thick-billed Seed-Finch
temcou1	Cursorius temminckii	Temminck's Courser
temlar1	Eremophila bilopha	Temminck's Lark
temsti	Calidris temminckii	Temminck's Stint
tenwar	Leiothlypis peregrina	Tennessee Warbler
terbro1	Phyllastrephus terrestris	Terrestrial Brownbul
tersan	Xenus cinereus	Terek Sandpiper
thbcou1	Rhinoptilus cinctus	Three-banded Courser
thbcuc1	Pachycoccyx audeberti	Thick-billed Cuckoo
thbeup1	Euphonia laniirostris	Thick-billed Euphonia
thbflo1	Pachyglossa agilis	Thick-billed Flowerpecker
thbgra4	Amytornis modestus	Thick-billed Grasswren
thbkin	Tyrannus crassirostris	Thick-billed Kingbird
thblar1	Ramphocoris clotbey	Thick-billed Lark
thbmur	Uria lomvia	Thick-billed Murre
thbpar	Rhynchopsitta pachyrhyncha	Thick-billed Parrot
thbpig1	Treron curvirostra	Thick-billed Green-Pigeon
thbplo1	Thinornis tricollaris	Three-banded Plover
thbrav1	Corvus crassirostris	Thick-billed Raven
thbros1	Carpodacus trifasciatus	Three-banded Rosefinch
thbsee1	Crithagra burtoni	Thick-billed Seedeater
thbvir	Vireo crassirostris	Thick-billed Vireo
thbwar1	Arundinax aedon	Thick-billed Warbler
thelar1	Galerida theklae	Thekla's Lark
thlant2	Myrmothera campanisona	Thrush-like Antpitta
thlsch3	Schiffornis turdina	Brown-winged Schiffornis
thlwre1	Campylorhynchus turdinus	Thrush-like Wren
thrnig1	Luscinia luscinia	Thrush Nightingale
thstch1	Tchagra jamesi	Three-streaked Tchagra
thtray1	Aphrastura spinicauda	Thorn-tailed Rayadito
tibbla1	Turdus maximus	Tibetan Blackbird
tibfly3	Cyornis tickelliae	Tickell's Blue Flycatcher
tibfly4	Cyornis sumatrensis	Indochinese Blue Flycatcher
tiblar1	Melanocorypha maxima	Tibetan Lark
tibpar1	Perdix hodgsoniae	Tibetan Partridge
tibros1	Carpodacus roborowskii	Tibetan Rosefinch
tibsan1	Syrrhaptes tibetanus	Tibetan Sandgrouse
tibser1	Spinus thibetanus	Tibetan Serin
tibsno1	Tetraogallus tibetanus	Tibetan Snowcock
tibsno2	Montifringilla henrici	Tibetan Snowfinch
ticthr1	Turdus unicolor	Tickell's Thrush
tigshr1	Lanius tigrinus	Tiger Shrike
tincis1	Cisticola tinniens	Levaillant's Cisticola
tincis3	Cisticola nana	Tiny Cisticola
tinsun2	Cinnyris minullus	Tiny Sunbird
toctou1	Ramphastos toco	Toco Toucan
tomtit1	Petroica macrocephala	Tomtit
torcro2	Corvus orru	Torresian Crow
towshe2	Puffinus newelli	Newell's Shearwater
towsol	Myadestes townsendi	Townsend's Solitaire
towwar	Setophaga townsendi	Townsend's Warbler
tremar2	Petrochelidon nigricans	Tree Martin
trepip	Anthus trivialis	Tree Pipit
treswa	Tachycineta bicolor	Tree Swallow
tribla	Agelaius tricolor	Tricolored Blackbird
tribun1	Emberiza tristrami	Tristram's Bunting
tricis1	Cisticola woosnami	Trilling Cisticola
triher	Egretta tricolor	Tricolored Heron
trimun	Lonchura malacca	Tricolored Munia
trista1	Onychognathus tristramii	Tristram's Starling
triwar1	Curruca deserticola	Tristram's Warbler
trobou1	Laniarius major	Tropical Boubou
trobou2	Laniarius aethiopicus	Ethiopian Boubou
trogna1	Polioptila plumbea	Tropical Gnatcatcher
trogna2	Polioptila bilineata	White-browed Gnatcatcher
trokin	Tyrannus melancholicus	Tropical Kingbird
tromoc	Mimus gilvus	Tropical Mockingbird
tropar	Setophaga pitiayumi	Tropical Parula
tropew3	Contopus cinereus	Southern Tropical Pewee
tropew4	Contopus bogotensis	Northern Tropical Pewee
tropig1	Columba trocaz	Trocaz Pigeon
troshe5	Puffinus bailloni	Tropical Shearwater
trsowl	Megascops choliba	Tropical Screech-Owl
trspet	Hydrobates tristrami	Tristram's Storm-Petrel
trufin2	Bucanetes githagineus	Trumpeter Finch
truhor1	Bycanistes bucinator	Trumpeter Hornbill
truswa	Cygnus buccinator	Trumpeter Swan
truter	Sterna trudeaui	Snowy-crowned Tern
tstlar1	Alaudala heinei	Turkestan Short-toed Lark
tubmot1	Eumomota superciliosa	Turquoise-browed Motmot
tufduc	Aythya fuligula	Tufted Duck
tuffly	Mitrephanes phaeocercus	Tufted Flycatcher
tuftit	Baeolophus bicolor	Tufted Titmouse
tugjay1	Podoces panderi	Turkestan Ground-Jay
tuipar1	Brotogeris sanctithomae	Tui Parakeet
tunbeg1	Anser serrirostris	Tundra Bean-Goose
tunswa	Cygnus columbianus	Tundra Swan
turpar1	Neophema pulchella	Turquoise Parrot
turtan1	Tangara mexicana	Turquoise Tanager
turvul	Cathartes aura	Turkey Vulture
tutspi1	Leptasthenura platensis	Tufted Tit-Spinetail
tuttyr1	Anairetes parulus	Tufted Tit-Tyrant
twbplo1	Anarhynchus falklandicus	Two-banded Plover
twite1	Linaria flavirostris	Twite
tylwar1	Phylloscopus tytleri	Tytler's Leaf Warbler
ultfly1	Ficedula superciliaris	Ultramarine Flycatcher
ultgro1	Cyanoloxia brissonii	Ultramarine Grosbeak
undtin1	Crypturellus undulatus	Undulated Tinamou
unibla2	Agelasticus cyanopus	Unicolored Blackbird
uniswi1	Aerodramus vanikorensis	Uniform Swiftlet
upcwar1	Hippolais languida	Upcher's Warbler
uplbuz1	Buteo hemilasius	Upland Buzzard
uplgoo1	Chloephaga picta	Upland Goose
uplpip1	Anthus sylvanus	Upland Pipit
uplsan	Bartramia longicauda	Upland Sandpiper
uraowl1	Strix uralensis	Ural Owl
varant1	Thamnophilus caerulescens	Variable Antshrike
varbun	Passerina versicolor	Varied Bunting
varcha1	Ortalis motmot	Variable Chachalaca
varfai1	Malurus assimilis	Purple-backed Fairywren
varfly	Empidonomus varius	Variegated Flycatcher
vargos1	Tachyspiza hiogaster	Variable Goshawk
varlau1	Trochalopteron variegatum	Variegated Laughingthrush
varlor1	Psitteuteles versicolor	Varied Lorikeet
varsee3	Sporophila corvina	Variable Seedeater
varsit8	Daphoenositta chrysoptera	Varied Sittella
varsun2	Cinnyris venustus	Variable Sunbird
varthr	Ixoreus naevius	Varied Thrush
vartin1	Crypturellus variegatus	Variegated Tinamou
vartit1	Sittiparus varius	Varied Tit
varwhe1	Oenanthe picata	Variable Wheatear
vauswi	Chaetura vauxi	Vaux's Swift
vddhor1	Tockus deckeni	Von der Decken's Hornbill
veeowl1	Ketupa lactea	Verreaux's Eagle-Owl
veery	Catharus fuscescens	Veery
vefgra1	Lampropsar tanagrinus	Velvet-fronted Grackle
vefnut1	Sitta frontalis	Velvet-fronted Nuthatch
veggul1	Larus vegae	Vega Gull
vehpar1	Loriculus vernalis	Vernal Hanging-Parrot
vemdro6	Dicrurus modestus	Velvet-mantled Drongo
verdin	Auriparus flaviceps	Verdin
vereag1	Aquila verreauxii	Verreaux's Eagle
vereme1	Chrysuronia versicolor	Versicolored Emerald
verfly	Pyrocephalus rubinus	Vermilion Flycatcher
verfly4	Eumyias thalassinus	Verditer Flycatcher
vesspa	Pooecetes gramineus	Vesper Sparrow
vibsta1	Acridotheres burmannicus	Burmese Myna
vibsta2	Cinnyricinclus leucogaster	Violet-backed Starling
vibsta4	Acridotheres leucocephalus	Vinous-breasted Myna
vichum	Ramosomyia violiceps	Violet-crowned Hummingbird
vicwoo2	Thalurania glaucopis	Violet-capped Woodnymph
viebar1	Lybius vieilloti	Vieillot's Barbet
viewax1	Granatina granatina	Violet-eared Waxbill
viewea2	Ploceus castaneofuscus	Chestnut-and-black Weaver
viewea3	Ploceus nigerrimus	Vieillot's Black Weaver
vigswa	Tachycineta thalassina	Violet-green Swallow
vilind	Vidua chalybeata	Village Indigobird
vilwea1	Ploceus cucullatus	Village Weaver
vimwea1	Ploceus vitellinus	Vitelline Masked-Weaver
vindov1	Streptopelia vinacea	Vinaceous Dove
vinros2	Carpodacus vinaceus	Vinaceous Rosefinch
viocuc1	Chrysococcyx xanthorhynchus	Violet Cuckoo
vioeup1	Euphonia violacea	Violaceous Euphonia
viojay1	Cyanocorax violaceus	Violaceous Jay
viotro3	Trogon ramonianus	Amazonian Violaceous Trogon
viotur1	Tauraco violaceus	Violet Turaco
virrai2	Rallus limicola	Virginia Rail
virwar	Leiothlypis virginiae	Virginia's Warbler
vitpar1	Suthora webbiana	Vinous-throated Parrotbill
vivnil3	Niltava vivida	Taiwan Vivid Niltava
vulgui1	Acryllium vulturinum	Vulturine Guineafowl
waheag3	Hieraaetus wahlbergi	Wahlberg's Eagle
wahhon1	Prodotiscus regulus	Brown-backed Honeybird
waicis3	Cisticola lais	Wailing Cisticola
walcus1	Coracina personata	Wallacean Cuckooshrike
waldra1	Geronticus eremita	Northern Bald Ibis
waldro1	Dicrurus densus	Wallacean Drongo
wallcr1	Tichodroma muraria	Wallcreeper
wanalb1	Diomedea exulans	Snowy Albatross
wantat1	Tringa incana	Wandering Tattler
wardor1	Pseudocolopteryx flaviventris	Warbling Doradito
warvir	Vireo gilvus	Warbling Vireo
warwhe1	Zosterops japonicus	Warbling White-eye
waterc1	Gallicrex cinerea	Watercock
watibi1	Bostrychia carunculata	Wattled Ibis
watjac1	Jacana jacana	Wattled Jacana
watkne1	Burhinus vermiculatus	Water Thick-knee
watlap1	Vanellus senegallus	Wattled Lapwing
watpip1	Anthus spinoletta	Water Pipit
watrai1	Rallus aquaticus	Water Rail
watsta1	Creatophora cinerea	Wattled Starling
wavwoo5	Celeus undatus	Waved Woodpecker
wawduc1	Dendrocygna arcuata	Wandering Whistling-Duck
wbbwea1	Bubalornis albirostris	White-billed Buffalo-Weaver
wbffly1	Fraseria cinerascens	White-browed Forest-Flycatcher
wbgbir1	Crinifer leucogaster	White-bellied Go-away-bird
wbgtyr1	Muscisaxicola albilora	White-browed Ground-Tyrant
wbhori1	Oriolus brachyrynchus	Western Black-headed Oriole
wbnher1	Calherodius leuconotus	White-backed Night Heron
wbrcha2	Cossypha heuglini	White-browed Robin-Chat
wbsbab1	Pomatorhinus schisticeps	White-browed Scimitar-Babbler
wbseag1	Icthyophaga leucogaster	White-bellied Sea-Eagle
wbswea1	Plocepasser mahali	White-browed Sparrow-Weaver
wbtwar1	Leptopoecile sophiae	White-browed Tit-Warbler
wbweye1	Zosterops abyssinicus	Abyssinian White-eye
wbwwre1	Henicorhina leucosticta	White-breasted Wood-Wren
wcptit1	Remiz coronatus	White-crowned Penduline-Tit
wcrcha1	Cossypha albicapillus	White-crowned Robin-Chat
weawae1	Dyaphorophyia hormophora	West African Wattle-eye
webwar1	Phylloscopus bonelli	Western Bonelli's Warbler
webwoo1	Glyphorynchus spirurus	Wedge-billed Woodcreeper
weclew1	Phylloscopus occipitalis	Western Crowned Warbler
weebil1	Smicrornis brevirostris	Weebill
wefgle1	Automolus leucophthalmus	White-eyed Foliage-gleaner
wehpit1	Pitta sordida	Western Hooded Pitta
weiwoo1	Melanerpes superciliaris	West Indian Woodpecker
weka1	Gallirallus australis	Weka
welswa1	Hirundo neoxena	Welcome Swallow
wemhar1	Circus aeruginosus	Western Marsh Harrier
weowar1	Iduna opaca	Western Olivaceous Warbler
weowar2	Curruca hortensis	Western Orphean Warbler
wepdov1	Zenaida meloda	West Peruvian Dove
werher	Egretta gularis	Western Reef-Heron
wesant1	Thamnophilus atrinucha	Black-crowned Antshrike
wesblu	Sialia mexicana	Western Bluebird
wesblu1	Spermophaga haematina	Western Bluebill
wesbow1	Chlamydera guttata	Western Bowerbird
wescap1	Tetrao urogallus	Western Capercaillie
wescit1	Crithagra frontalis	Western Citril
wesfie1	Pyriglena maura	Western Fire-eye
wesfly	Empidonax difficilis	Western Flycatcher
wesger1	Gerygone fusca	Western Gerygone
wesgre	Aechmophorus occidentalis	Western Grebe
wesgul	Larus occidentalis	Western Gull
weskin	Tyrannus verticalis	Western Kingbird
wesmea	Sturnella neglecta	Western Meadowlark
wesowl1	Megascops kennicottii	Western Screech-Owl
wespet1	Procellaria westlandica	Westland Petrel
wesple1	Crinifer piscator	Western Plantain-eater
wessan	Calidris mauri	Western Sandpiper
wesspi	Spindalis zena	Western Spindalis
westan	Piranga ludoviciana	Western Tanager
westra1	Tragopan melanocephalus	Western Tragopan
weteag1	Aquila audax	Wedge-tailed Eagle
wetpig1	Treron sphenurus	Wedge-tailed Green-Pigeon
wetshe	Ardenna pacifica	Wedge-tailed Shearwater
wettyr1	Hemitriccus zosterops	White-eyed Tody-Tyrant
wewpew	Contopus sordidulus	Western Wood-Pewee
wfbcha1	Oenanthe albifrons	White-fronted Black-Chat
wfbeat1	Merops bullockoides	White-fronted Bee-eater
wfwduc1	Dendrocygna viduata	White-faced Whistling-Duck
whbant6	Myrmoborus leucophrys	White-browed Antbird
whbbab3	Pomatostomus superciliosus	White-browed Babbler
whbbla2	Leistes superciliaris	White-browed Meadowlark
whbbul2	Pycnonotus luteolus	White-browed Bulbul
whbbur4	Tarsiger indicus	White-browed Bush-Robin
whbbus2	Eupodotis senegalensis	White-bellied Bustard
whbcan1	Crithagra dorsostriata	White-bellied Canary
whbcha2	Myrmecocichla arnotti	Arnot's Chat
whbcou2	Centropus superciliosus	White-browed Coucal
whbcou3	Centropus burchellii	Burchell's Coucal
whbcra1	Poliolimnas cinereus	White-browed Crake
whbcus1	Coracina papuensis	White-bellied Cuckooshrike
whbcus2	Ceblepyris pectoralis	White-breasted Cuckooshrike
whbdro1	Dicrurus caerulescens	White-bellied Drongo
whbduc1	Thalassornis leuconotus	White-backed Duck
whbeme1	Chlorestes candida	White-bellied Emerald
whbfan2	Rhipidura aureola	White-browed Fantail
whbfrd1	Ptilinopus rivoli	White-breasted Fruit-Dove
whbful1	Fulvetta vinipectus	White-browed Fulvetta
whbgre1	Criniger ndussumensis	White-bearded Greenbul
whbher1	Phaethornis hispidus	White-bearded Hermit
whbher3	Phaethornis stuarti	White-browed Hermit
whbhum1	Elliotomyia chionogaster	White-bellied Hummingbird
whbkin1	Corythornis leucogaster	White-bellied Kingfisher
whblau1	Pterorhinus sannio	White-browed Laughingthrush
whbman1	Manacus manacus	White-bearded Manakin
whbmoc1	Mimus triurus	White-banded Mockingbird
whbmou1	Colius colius	White-backed Mousebird
whbneg2	Nigrita fusconotus	White-breasted Nigrita
whbnot1	Nothura boraquira	White-bellied Nothura
whbnut	Sitta carolinensis	White-breasted Nuthatch
whbpar1	Pionites leucogaster	White-bellied Parrot
